time, tics, freq
11.7035,5121,0.0018
11.7074,5124,0.0018
11.7151,5125,0.0018
11.7343,5130,0.0018
11.741,5132,0.0018
11.741,5132,0.0018
11.7573,5137,0.0018
11.7611,5137,0.0018
11.765,5139,0.0018
11.788,5146,0.0018
11.7918,5147,0.0018
11.7957,5149,0.0018
11.8034,5154,0.0018
11.8072,5155,0.0018
11.8072,5154,0.0018
11.811,5156,0.0018
11.811,5156,0.0018
11.8149,5159,0.0018
11.8149,5159,0.0018
11.8302,5162,0.0018
11.8302,5162,0.0018
11.8495,5170,0.0018
11.8572,5174,0.0018
11.861,5175,0.0018
11.8687,5178,0.0018
11.8687,5178,0.0018
11.8725,5180,0.0018
11.8802,5181,0.0018
11.887,5183,0.0018
11.8955,5184,0.0018
11.8955,5184,0.0018
11.8994,5184,0.0018
11.9032,5186,0.0018
11.9071,5187,0.0018
11.9071,5187,0.0018
11.9109,5188,0.0018
11.9186,5192,0.0018
11.9301,5194,0.0018
11.934,5194,0.0018
11.9493,5201,0.0018
11.957,5206,0.0018
11.9608,5208,0.0018
11.9646,5209,0.0018
11.9685,5210,0.0018
11.9723,5213,0.0018
11.9762,5212,0.0018
11.98,5211,0.0018
11.9915,5217,0.0018
11.9954039999999,5217,0.0018
11.9992,5218,0.0018
12.003,5218,0.0018
12.0069,5220,0.0018
12.0145,5222,0.0018
12.018,5223,0.0018
12.018,5223,0.0018
12.0261,5224,0.0018
12.0299,5226,0.0018
12.0299,5226,0.0018
12.03,5226,0.0018
12.0376,5228,0.0018
12.0376,5228,0.0018
12.0414,5228,0.0018
12.0453,5230,0.0018
12.0491,5232,0.0018
12.0606,5236,0.0018
12.0644,5237,0.0018
12.0644,5237,0.0018
12.0683,5238,0.0018
12.0721,5238,0.0018
12.0721,5238,0.0018
12.076,5241,0.0018
12.0914,5245,0.0018
12.0991,5247,0.0018
12.106,5250,0.0018
12.1144,5255,0.0018
12.1144,5255,0.0018
12.1183,5258,0.0018
12.1259,5260,0.0018
12.1413,5265,0.0018
12.1413,5265,0.0018
12.149,5269,0.0018
12.149,5269,0.0018
12.149,5269,0.0018
12.1605,5274,0.0018
12.1681,5279,0.0018
12.172,5281,0.0018
12.172,5281,0.0018
12.1758,5283,0.0018
12.1796,5284,0.0018
12.1911,5286,0.0018
12.195,5287,0.0018
12.195,5287,0.0018
12.1988,5289,0.0018
12.2027,5292,0.0018
12.2103,5293,0.0018
12.218,5297,0.0018
12.218,5297,0.0018
12.218,5297,0.0018
12.2218,5297,0.0018
12.2334,5297,0.0018
12.2334,5297,0.0018
12.2373,5297,0.0018
12.2411,5299,0.0018
12.245,5300,0.0018
12.245,5300,0.0018
12.245,5299,0.0018
12.2488,5300,0.0018
12.2526,5301,0.0018
12.2603,5303,0.0018
12.268,5304,0.0018
12.2795,5310,0.0018
12.283,5310,0.0018
12.291,5310,0.0018
12.2949,5311,0.0018
12.3026,5312,0.0018
12.3141,5316,0.0018
12.317,5317,0.0018
12.317,5317,0.0018
12.317,5317,0.0018
12.3256,5323,0.0018
12.3332,5326,0.0018
12.3332,5326,0.0018
12.3371,5326,0.0018
12.3409,5327,0.0018
12.3409,5327,0.0018
12.3447,5326,0.0018
12.3447,5326,0.0018
12.352,5327,0.0018
12.352,5327,0.0018
12.352,5327,0.0018
12.3563,5329,0.0018
12.3563,5329,0.0018
12.371,5336,0.0018
12.371,5336,0.0018
12.371,5336,0.0018
12.371,5336,0.0018
12.3793,5341,0.0018
12.3908,5345,0.0018
12.3947,5347,0.0018
12.3985,5347,0.0018
12.3985,5347,0.0018
12.4024,5348,0.0018
12.4024,5348,0.0018
12.4101,5350,0.0018
12.4139,5351,0.0018
12.4139,5351,0.0018
12.4216,5353,0.0018
12.4255,5354,0.0018
12.4293,5357,0.0018
12.437,5363,0.0018
12.437,5363,0.0018
12.44,5365,0.0018
12.44,5368,0.0018
12.4447,5368,0.0018
12.4485,5368,0.0018
12.4562,5372,0.0018
12.4562,5372,0.0018
12.46,5374,0.0018
12.4639,5378,0.0018
12.4639,5378,0.0018
12.4716,5380,0.0018
12.4793,5383,0.0018
12.487,5385,0.0018
12.487,5385,0.0018
12.487,5385,0.0018
12.487,5385,0.0018
12.487,5385,0.0018
12.4908,5387,0.0018
12.4985,5389,0.0018
12.5023,5391,0.0018
12.506,5392,0.0018
12.51,5393,0.0018
12.5139,5395,0.0018
12.5215,5399,0.0018
12.5254,5399,0.0018
12.5254,5399,0.0018
12.5408,5404,0.0018
12.5408,5404,0.0018
12.5446,5405,0.0018
12.552,5406,0.0018
12.552,5406,0.0018
12.5638,5409,0.0018
12.5676,5411,0.0018
12.5715,5413,0.0018
12.5753,5414,0.0018
12.583,5417,0.0018
12.583,5418,0.0018
12.586,5419,0.0018
12.586,5419,0.0018
12.5907,5422,0.0018
12.5945,5422,0.0018
12.5945,5422,0.0018
12.5984,5423,0.0018
12.6022,5427,0.0018
12.606,5429,0.0018
12.6099,5430,0.0018
12.6138,5431,0.0018
12.6214,5432,0.0018
12.6214,5432,0.0018
12.6253,5432,0.0018
12.6368,5435,0.0018
12.64,5436,0.0018
12.64,5435,0.0018
12.64,5439,0.0018
12.6483,5439,0.0018
12.6522,5440,0.0018
12.656,5441,0.0018
12.6675,5444,0.0018
12.6714,5446,0.0018
12.6714,5446,0.0018
12.6752,5448,0.0018
12.679,5450,0.0018
12.679,5450,0.0018
12.6867,5452,0.0018
12.6867,5452,0.0018
12.6906,5455,0.0018
12.6944,5459,0.0018
12.6982,5460,0.0018
12.7021,5460,0.0018
12.7021,5460,0.0018
12.7059,5461,0.0018
12.7136,5462,0.0018
12.7251,5465,0.0018
12.7328,5466,0.0018
12.7366,5465,0.0018
12.7443,5469,0.0018
12.752,5470,0.0018
12.7635,5475,0.0018
12.767,5476,0.0018
12.767,5476,0.0018
12.775,5479,0.0018
12.7827,5483,0.0018
12.7827,5483,0.0018
12.786,5485,0.0018
12.786,5485,0.0018
12.786,5485,0.0018
12.7904,5488,0.0018
12.79,5487,0.0018
12.79,5488,0.0018
12.79,5489,0.0018
12.7942,5488,0.0018
12.8019,5493,0.0018
12.8019,5493,0.0018
12.8057,5492,0.0018
12.8096,5493,0.0018
12.8134,5495,0.0018
12.8211,5498,0.0018
12.8249,5499,0.0018
12.8249,5499,0.0018
12.8288,5499,0.0018
12.8288,5499,0.0018
12.8365,5500,0.0018
12.8442,5501,0.0018
12.848,5502,0.0018
12.848,5502,0.0018
12.855,5506,0.0018
12.855,5506,0.0018
12.8634,5507,0.0018
12.8711,5511,0.0018
12.8711,5511,0.0018
12.8749,5512,0.0018
12.8749,5512,0.0018
12.8826,5514,0.0018
12.8864,5515,0.0018
12.9018,5518,0.0018
12.905,5519,0.0018
12.9095,5520,0.0018
12.9287,5524,0.0018
12.9325,5526,0.0018
12.9363,5527,0.0018
12.9402,5531,0.0018
12.944,5533,0.0018
12.944,5533,0.0018
12.9479,5535,0.0018
12.9517,5536,0.0018
12.9517,5536,0.0018
12.9594,5540,0.0018
12.967,5544,0.0018
12.967,5544,0.0018
12.9709,5544,0.0018
12.9786,5545,0.0018
12.9824,5548,0.0018
12.99,5552,0.0018
12.9901,5552,0.0018
13.0054,5559,0.0018
13.0093,5561,0.0018
13.013,5563,0.0018
13.013,5563,0.0018
13.013,5563,0.0018
13.0208,5567,0.0018
13.0361,5570,0.0018
13.04,5572,0.0018
13.04,5572,0.0018
13.04,5576,0.0018
13.0515,5578,0.0018
13.0515,5578,0.0018
13.0554,5580,0.0018
13.0592,5583,0.0018
13.063,5585,0.0018
13.063,5586,0.0018
13.063,5586,0.0018
13.0669,5588,0.0018
13.07,5591,0.0018
13.07,5591,0.0018
13.0977,5598,0.0018
13.1015,5599,0.0018
13.1054,5599,0.0018
13.1092,5602,0.0018
13.113,5604,0.0018
13.1245,5605,0.0018
13.186,5626,0.0018
13.186,5627,0.0018
13.1937,5632,0.0018
13.1976,5635,0.0018
13.2014,5637,0.0018
13.2129,5640,0.0018
13.224,5643,0.0018
13.2398,5653,0.0018
13.2474,5656,0.0018
13.2513,5657,0.0018
13.2513,5657,0.0018
13.2551,5659,0.0018
13.2667,5664,0.0018
13.2743,5667,0.0018
13.2782,5668,0.0018
13.2782,5668,0.0018
13.282,5669,0.0018
13.316,5684,0.0018
13.316,5684,0.0018
13.316,5684,0.0018
13.3242,5686,0.0018
13.3281,5689,0.0018
13.343,5694,0.0018
13.343,5694,0.0018
13.347,5697,0.0018
13.351,5696,0.0018
13.3665,5701,0.0018
13.378,5703,0.0018
13.378,5703,0.0018
13.3857,5705,0.0018
13.3971,5708,0.0018
13.4161,5711,0.0018
13.4199,5710,0.0018
13.439,5718,0.0018
13.439,5719,0.0018
13.439,5719,0.0018
13.4428,5723,0.0018
13.4428,5723,0.0018
13.458,5730,0.0018
13.4694,5733,0.0018
13.4732,5734,0.0018
13.484,5737,0.0018
13.4923,5737,0.0018
13.4923,5737,0.0018
13.5,5745,0.0018
13.5,5745,0.0018
13.5,5775,0.0018
13.5,5775,0.0018
13.5039,5751,0.0018
13.5117,5761,0.0018
13.5155,5765,0.0018
13.5193,5768,0.0018
13.5193,5768,0.0018
13.5308,5771,0.0018
13.5422,5774,0.0018
13.5536,5777,0.0018
13.5536,5777,0.0018
13.561,5779,0.0018
13.565,5781,0.0018
13.584,5786,0.0018
13.584,5786,0.0018
13.5917,5786,0.0018
13.5955,5789,0.0018
13.6069,5791,0.0018
13.6183,5795,0.0018
13.6183,5795,0.0018
13.6221,5797,0.0018
13.664,5812,0.0018
13.667,5814,0.0018
13.6792,5819,0.0018
13.6868,5824,0.0018
13.6906,5826,0.0018
13.6906,5826,0.0018
13.7058,5831,0.0018
13.7058,5831,0.0018
13.7096,5832,0.0018
13.7096,5832,0.0018
13.7287,5837,0.0018
13.7325,5837,0.0018
13.7325,5837,0.0018
13.7401,5838,0.0018
13.7439,5840,0.0018
13.7439,5840,0.0018
13.7477,5841,0.0018
13.7629,5845,0.0018
13.7744,5845,0.0018
13.7782,5847,0.0018
13.7782,5847,0.0018
13.782,5848,0.0018
13.782,5848,0.0018
13.782,5848,0.0018
13.7934,5851,0.0018
13.861,5872,0.0018
13.8733,5874,0.0018
13.9076,5883,0.0018
13.9228,5888,0.0018
13.9305,5888,0.0018
13.9381,5892,0.0018
13.9419,5893,0.0018
13.9495,5893,0.0018
13.96,5897,0.0018
13.96,5898,0.0018
13.96,5898,0.0018
13.96,5899,0.0018
13.9763,5905,0.0018
13.9839,5905,0.0018
13.9877,5905,0.0018
13.9877,5905,0.0018
13.991,5906,0.0018
13.991,5906,0.0018
13.9953,5907,0.0018
13.9991,5908,0.0018
14.0,5908,0.0018
14.0,6110,0.0018
14.0067,5910,0.0018
14.0143,5916,0.0018
14.022,5917,0.0018
14.0334,5921,0.0018
14.06,5930,0.0018
14.06,5930,0.0018
14.06,5930,0.0018
14.0638,5933,0.0018
14.0943,5943,0.0018
14.1057,5945,0.0018
14.1285,5946,0.0018
14.178,5959,0.0018
14.1971,5966,0.0018
14.2009,5966,0.0018
14.2086,5967,0.0018
14.216,5969,0.0018
14.216,5969,0.0018
14.22,5969,0.0018
14.22,5970,0.0018
14.2347,5979,0.0018
14.242,5981,0.0018
14.2539,5984,0.0018
14.2808,5997,0.0018
14.296,6003,0.0018
14.3,6003,0.0018
14.3,6004,0.0018
14.3,6004,0.0018
14.3,6011,0.0018
14.3,6016,0.0018
14.315,6007,0.0018
14.315,6007,0.0018
14.35,6017,0.0018
14.35,6017,0.0018
14.35,6017,0.0018
14.35,6017,0.0018
14.35,6018,0.0018
14.35,6020,0.0018
14.35,6021,0.0018
14.35,6022,0.0018
14.361,6022,0.0018
14.361,6022,0.0018
14.4777,6062,0.00162
14.4847,6065,0.00162
14.561,6084,0.00162
14.561,6084,0.00162
14.585,6089,0.00162
14.596,6091,0.00162
14.596,6091,0.00162
14.599,6092,0.00162
14.627,6094,0.00162
14.6413,6096,0.00162
14.6587,6102,0.00162
14.6726,6106,0.00162
14.676,6106,0.00162
14.69,6107,0.00162
14.69,6107,0.00162
14.69,6109,0.00162
14.69,6109,0.00162
14.69,6109,0.00162
14.714,6118,0.00162
14.714,6119,0.00162
14.7283,6124,0.00162
14.735,6124,0.00162
14.735,6124,0.00162
14.735,6124,0.00162
14.784,6132,0.00162
14.791,6134,0.00162
14.791,6134,0.00162
14.8468,6142,0.00162
14.85,6143,0.00162
14.8816,6152,0.00162
14.892,6155,0.00162
14.8955,6157,0.00162
14.899,6158,0.00162
14.9,6159,0.00162
14.9,6181,0.00162
14.9129,6164,0.00162
14.9338,6170,0.00162
14.993,6185,0.00162
14.993,6185,0.00162
15.0,6187,0.00162
15.0,6187,0.00162
15.0626,6195,0.00162
15.08,6201,0.00162
15.08,6201,0.00162
15.087,6203,0.00162
15.1218,6218,0.00162
15.1671,6233,0.00162
15.174,6236,0.00162
15.2,6245,0.00162
15.2,6246,0.00162
15.2,6246,0.00162
15.2,6299,0.00162
15.2123,6246,0.00162
15.22,6250,0.00162
15.22,6250,0.00162
15.22,6253,0.00162
15.2472,6259,0.00162
15.2611,6276,0.00162
15.271,6289,0.00162
15.271,6289,0.00162
15.379,6354,0.00162
15.4,6361,0.00162
15.4,6375,0.00162
15.4038,6362,0.00162
15.4177,6364,0.00162
15.4351,6369,0.00162
15.445,6373,0.00162
15.4804,6382,0.00162
15.5116,6395,0.00162
15.5254,6399,0.00162
15.5289,6399,0.00162
15.5428,6400,0.00162
15.549,6401,0.00162
15.5703,6404,0.00162
15.591,6404,0.00162
15.591,6405,0.00162
15.604851,6408,0.00162
15.6186,6407,0.00162
15.622,6407,0.00162
15.6255,6408,0.00162
15.6565,6411,0.00162
15.67,6412,0.00162
15.6875,6413,0.00162
15.691,6414,0.00162
15.691,6414,0.00162
15.6944,6415,0.00162
15.7047,6416,0.00162
15.7116,6417,0.00162
15.7185,6419,0.00162
15.7254,6418,0.00162
15.7289,6419,0.00162
15.7289,6419,0.00162
15.7461,6422,0.00162
15.753,6423,0.00162
15.7564,6424,0.00162
15.7702,6423,0.00162
15.7737,6424,0.00162
15.7806,6427,0.00162
15.8082,6437,0.00162
15.8116,6439,0.00162
15.8151,6441,0.00162
15.8151,6441,0.00162
15.8254,6443,0.00162
15.828,6444,0.00162
15.8461,6445,0.00162
15.8495,6447,0.00162
15.8495,6447,0.00162
15.853,6451,0.00162
15.8667,6454,0.00162
15.8736,6456,0.00162
15.8874,6460,0.00162
15.8977,6463,0.00162
15.9012,6464,0.00162
15.9115,6465,0.00162
15.9115,6465,0.00162
15.9287,6471,0.00162
15.935,6475,0.00162
15.9391,6478,0.00162
15.9563,6480,0.00162
15.9598,6481,0.00162
15.9667,6482,0.00162
15.977,6484,0.00162
15.977,6484,0.00162
15.977,6484,0.00162
15.9874,6484,0.00162
15.9908,6484,0.00162
15.994,6485,0.00162
16.001,6488,0.00162
16.001,6488,0.00162
16.001,6488,0.00162
16.0046,6489,0.00162
16.0081,6489,0.00162
16.0081,6489,0.00162
16.0115,6489,0.00162
16.0218,6488,0.00162
16.0322,6491,0.00162
16.0356,6493,0.00162
16.046,6496,0.00162
16.0494,6496,0.00162
16.052,6496,0.00162
16.0563,6496,0.00162
16.0598,6497,0.00162
16.0632,6497,0.00162
16.0701,6498,0.00162
16.0804,6501,0.00162
16.094,6504,0.00162
16.094,6504,0.00162
16.1045,6508,0.00162
16.108,6508,0.00162
16.108,6508,0.00162
16.108,6508,0.00162
16.1149,6512,0.00162
16.121,6515,0.00162
16.121,6515,0.00162
16.121,6515,0.00162
16.1252,6515,0.00162
16.1287,6514,0.00162
16.13,6513,0.00162
16.1424,6514,0.00162
16.159726,6518,0.00162
16.17,6523,0.00162
16.17,6523,0.00162
16.17,6523,0.00162
16.1735,6525,0.00162
16.1769,6525,0.00162
16.1907,6531,0.00162
16.1941,6534,0.00162
16.1976,6535,0.00162
16.201,6535,0.00162
16.201,6535,0.00162
16.201,6535,0.00162
16.2079,6536,0.00162
16.2183,6537,0.00162
16.221,6538,0.00162
16.2286,6540,0.00162
16.2321,6541,0.00162
16.2321,6541,0.00162
16.2389,6542,0.00162
16.2596,6544,0.00162
16.2734,6547,0.00162
16.2768,6546,0.00162
16.2804,6545,0.00162
16.2804,6545,0.00162
16.2838,6547,0.00162
16.2873,6548,0.00162
16.2907,6549,0.00162
16.3045,6553,0.00162
16.308,6553,0.00162
16.308,6553,0.00162
16.308,6552,0.00162
16.311,6553,0.00162
16.3252,6557,0.00162
16.3252,6557,0.00162
16.3321,6558,0.00162
16.3355,6559,0.00162
16.3459,6560,0.00162
16.356,6561,0.00162
16.356,6562,0.00162
16.3596,6562,0.00162
16.3631,6564,0.00162
16.37,6563,0.00162
16.37,6564,0.00162
16.3734,6565,0.00162
16.3837,6564,0.00162
16.3872,6565,0.00162
16.3906,6567,0.00162
16.3941,6568,0.00162
16.3975,6569,0.00162
16.401,6570,0.00162
16.401,6570,0.00162
16.407,6570,0.00162
16.407,6570,0.00162
16.407,6571,0.00162
16.4182,6572,0.00162
16.4217,6575,0.00162
16.432,6578,0.00162
16.432,6578,0.00162
16.432,6579,0.00162
16.4355,6579,0.00162
16.4389,6582,0.00162
16.4424,6585,0.00162
16.452,6587,0.00162
16.4561,6587,0.00162
16.4596,6588,0.00162
16.463,6589,0.00162
16.463,6589,0.00162
16.463,6589,0.00162
16.4665,6590,0.00162
16.4699,6588,0.00162
16.4734,6590,0.00162
16.4768,6591,0.00162
16.48,6593,0.00162
16.4872,6593,0.00162
16.501,6595,0.00162
16.501,6594,0.00162
16.5044,6594,0.00162
16.5148,6594,0.00162
16.5217,6595,0.00162
16.5251,6594,0.00162
16.5251,6594,0.00162
16.5286,6595,0.00162
16.5286,6595,0.00162
16.532,6595,0.00162
16.532,6595,0.00162
16.538,6596,0.00162
16.5493,6599,0.00162
16.5596,6600,0.00162
16.5734,6603,0.00162
16.5768,6605,0.00162
16.5768,6605,0.00162
16.5803,6606,0.00162
16.5906,6610,0.00162
16.5906,6610,0.00162
16.5941,6611,0.00162
16.5975,6612,0.00162
16.6044,6611,0.00162
16.6078,6612,0.00162
16.6113,6613,0.00162
16.6147,6613,0.00162
16.6216,6614,0.00162
16.6251,6614,0.00162
16.632,6616,0.00162
16.6423,6618,0.00162
16.6458,6620,0.00162
16.6492,6621,0.00162
16.6526,6624,0.00162
16.6526,6624,0.00162
16.6595,6625,0.00162
16.663,6626,0.00162
16.6664,6630,0.00162
16.6699,6631,0.00162
16.6837,6630,0.00162
16.68,6632,0.00162
16.6906,6634,0.00162
16.694,6637,0.00162
16.694,6637,0.00162
16.694,6637,0.00162
16.6975,6638,0.00162
16.7009,6640,0.00162
16.7113,6640,0.00162
16.7113,6640,0.00162
16.7182,6641,0.00162
16.7251,6644,0.00162
16.732,6644,0.00162
16.732,6644,0.00162
16.7389,6649,0.00162
16.7458,6656,0.00162
16.7492,6657,0.00162
16.7561,6660,0.00162
16.7596,6660,0.00162
16.763,6661,0.00162
16.763,6661,0.00162
16.7665,6663,0.00162
16.7699,6664,0.00162
16.7768,6666,0.00162
16.7838,6666,0.00162
16.7907,6667,0.00162
16.7941,6667,0.00162
16.801,6668,0.00162
16.8044,6669,0.00162
16.807,6669,0.00162
16.8148,6671,0.00162
16.82,6672,0.00162
16.82,6672,0.00162
16.8217,6672,0.00162
16.8251,6672,0.00162
16.83,6672,0.00162
16.83,6672,0.00162
16.83,6672,0.00162
16.83,6672,0.00162
16.83,6672,0.00162
16.838,6673,0.00162
16.8458,6674,0.00162
16.8492,6674,0.00162
16.8492,6674,0.00162
16.863,6675,0.00162
16.8734,6676,0.00162
16.8768,6676,0.00162
16.8802,6676,0.00162
16.8872,6679,0.00162
16.8906,6680,0.00162
16.901,6682,0.00162
16.901,6682,0.00162
16.9044,6682,0.00162
16.9044,6682,0.00162
16.9079,6686,0.00162
16.9113,6687,0.00162
16.9182,6687,0.00162
16.9216,6690,0.00162
16.9285,6693,0.00162
16.9285,6693,0.00162
16.932,6694,0.00162
16.932,6694,0.00162
16.932,6694,0.00162
16.9458,6702,0.00162
16.9527,6702,0.00162
16.9561,6703,0.00162
16.9596,6703,0.00162
16.9596,6703,0.00162
16.963,6704,0.00162
16.9699,6704,0.00162
16.9803,6705,0.00162
16.983,6704,0.00162
16.983,6704,0.00162
16.983,6704,0.00162
16.9872,6706,0.00162
16.997,6709,0.00162
16.997,6709,0.00162
17.0010239999999,6709,0.00162
17.0044,6710,0.00162
17.0113,6710,0.00162
17.018,6711,0.00162
17.018,6711,0.00162
17.018,6711,0.00162
17.018,6711,0.00162
17.0252,6714,0.00162
17.0286,6713,0.00162
17.0286,6713,0.00162
17.0355,6715,0.00162
17.0355,6715,0.00162
17.0424,6720,0.00162
17.0528,6722,0.00162
17.0562,6722,0.00162
17.0631,6725,0.00162
17.066,6726,0.00162
17.07,6726,0.00162
17.0872,6729,0.00162
17.0907,6729,0.00162
17.0941,6731,0.00162
17.101,6731,0.00162
17.101,6731,0.00162
17.1079,6734,0.00162
17.1114,6736,0.00162
17.114,6735,0.00162
17.118,6734,0.00162
17.118,6734,0.00162
17.118,6734,0.00162
17.118,6734,0.00162
17.1286,6736,0.00162
17.1286,6736,0.00162
17.1321,6738,0.00162
17.1355,6739,0.00162
17.1355,6739,0.00162
17.139,6739,0.00162
17.139,6739,0.00162
17.1459,6739,0.00162
17.1493,6740,0.00162
17.1527,6741,0.00162
17.1562,6742,0.00162
17.1596,6744,0.00162
17.1665,6744,0.00162
17.1734,6746,0.00162
17.1769,6747,0.00162
17.18,6748,0.00162
17.18,6748,0.00162
17.18,6751,0.00162
17.1872,6751,0.00162
17.194,6754,0.00162
17.194,6754,0.00162
17.1975,6755,0.00162
17.201,6755,0.00162
17.201,6755,0.00162
17.201,6755,0.00162
17.201,6755,0.00162
17.2079,6756,0.00162
17.2113,6759,0.00162
17.2148,6759,0.00162
17.2182,6760,0.00162
17.2217,6761,0.00162
17.2251,6761,0.00162
17.2251,6761,0.00162
17.2286,6762,0.00162
17.232,6761,0.00162
17.232,6761,0.00162
17.232,6761,0.00162
17.2355,6762,0.00162
17.2527,6767,0.00162
17.2561,6769,0.00162
17.2596,6771,0.00162
17.263,6770,0.00162
17.2768,6774,0.00162
17.2872,6776,0.00162
17.2906,6778,0.00162
17.2941,6780,0.00162
17.301,6781,0.00162
17.301,6780,0.00162
17.3113,6785,0.00162
17.3217,6789,0.00162
17.3251,6790,0.00162
17.3286,6793,0.00162
17.3355,6797,0.00162
17.3458,6801,0.00162
17.3561,6805,0.00162
17.363,6805,0.00162
17.363,6805,0.00162
17.3665,6805,0.00162
17.3699,6805,0.00162
17.3768,6806,0.00162
17.401,6812,0.00162
17.4079,6813,0.00162
17.4148,6814,0.00162
17.4148,6814,0.00162
17.4217,6816,0.00162
17.4286,6818,0.00162
17.4286,6818,0.00162
17.432,6819,0.00162
17.432,6819,0.00162
17.4355,6821,0.00162
17.4389,6824,0.00162
17.4423,6824,0.00162
17.4458,6825,0.00162
17.4596,6828,0.00162
17.463,6830,0.00162
17.4734,6834,0.00162
17.4768,6835,0.00162
17.4768,6835,0.00162
17.4803,6836,0.00162
17.4837,6836,0.00162
17.4872,6836,0.00162
17.4872,6836,0.00162
17.4906,6836,0.00162
17.497,6838,0.00162
17.497,6838,0.00162
17.497,6838,0.00162
17.501,6841,0.00162
17.5044,6840,0.00162
17.5079,6840,0.00162
17.5182,6844,0.00162
17.5285,6844,0.00162
17.532,6845,0.00162
17.5354,6846,0.00162
17.5389,6846,0.00162
17.5458,6845,0.00162
17.5527,6845,0.00162
17.5561,6846,0.00162
17.5596,6846,0.00162
17.5665,6848,0.00162
17.5941,6854,0.00162
17.6078,6858,0.00162
17.6078,6858,0.00162
17.6182,6857,0.00162
17.6182,6857,0.00162
17.6216,6859,0.00162
17.6285,6859,0.00162
17.632,6861,0.00162
17.6354,6861,0.00162
17.638,6861,0.00162
17.638,6861,0.00162
17.6423,6861,0.00162
17.6527,6861,0.00162
17.6561,6862,0.00162
17.6665,6866,0.00162
17.6733,6867,0.00162
17.6733,6867,0.00162
17.6768,6867,0.00162
17.6975,6871,0.00162
17.7009,6872,0.00162
17.7113,6874,0.00162
17.7147,6874,0.00162
17.7147,6874,0.00162
17.7216,6876,0.00162
17.725,6876,0.00162
17.725,6876,0.00162
17.725,6876,0.00162
17.7354,6876,0.00162
17.7423,6878,0.00162
17.7423,6878,0.00162
17.7458,6878,0.00162
17.7492,6879,0.00162
17.763,6879,0.00162
17.7664,6881,0.00162
17.77,6883,0.00162
17.77,6883,0.00162
17.7734,6883,0.00162
17.7734,6883,0.00162
17.7769,6882,0.00162
17.7838,6883,0.00162
17.787,6884,0.00162
17.787,6884,0.00162
17.7941,6883,0.00162
17.7941,6883,0.00162
17.7976,6885,0.00162
17.801,6885,0.00162
17.818,6886,0.00162
17.818,6886,0.00162
17.8251,6886,0.00162
17.832,6885,0.00162
17.832,6885,0.00162
17.832,6886,0.00162
17.8423,6888,0.00162
17.8458,6889,0.00162
17.863,6895,0.00162
17.863,6895,0.00162
17.8665,6895,0.00162
17.8768,6895,0.00162
17.8768,6895,0.00162
17.8872,6898,0.00162
17.8872,6898,0.00162
17.8941,6900,0.00162
17.8975,6901,0.00162
17.9044,6900,0.00162
17.9079,6901,0.001458
17.91,6902,0.001458
17.91,6902,0.001458
17.91,6902,0.001458
17.91,6902,0.001458
17.911,6902,0.001458
17.9141,6902,0.001458
17.9235,6903,0.001458
17.9329,6903,0.001458
17.9329,6903,0.001458
17.936,6905,0.001458
17.9391,6907,0.001458
17.9422,6908,0.001458
17.9453,6908,0.001458
17.9453,6908,0.001458
17.9485,6908,0.001458
17.9609,6909,0.001458
17.9641,6910,0.001458
17.9641,6910,0.001458
17.9672,6912,0.001458
17.97,6911,0.001458
17.97,6911,0.001458
17.97,6911,0.001458
17.9797,6913,0.001458
17.9828,6913,0.001458
17.989,6912,0.001458
18.0108,6913,0.001458
18.014,6916,0.001458
18.0171,6916,0.001458
18.0202,6917,0.001458
18.0202,6917,0.001458
18.0233,6917,0.001458
18.0265,6917,0.001458
18.0327,6919,0.001458
18.0327,6919,0.001458
18.0358,6918,0.001458
18.0389,6917,0.001458
18.0421,6918,0.001458
18.063,6922,0.001458
18.067,6923,0.001458
18.0732,6923,0.001458
18.0764,6925,0.001458
18.0795,6925,0.001458
18.0826,6926,0.001458
18.0888,6927,0.001458
18.092,6927,0.001458
18.0951,6927,0.001458
18.1013,6927,0.001458
18.1044,6927,0.001458
18.1076,6927,0.001458
18.1107,6928,0.001458
18.1138,6928,0.001458
18.1169,6929,0.001458
18.1201,6931,0.001458
18.1232,6931,0.001458
18.1232,6931,0.001458
18.1294,6932,0.001458
18.135,6933,0.001458
18.135,6933,0.001458
18.1388,6935,0.001458
18.1482,6937,0.001458
18.1482,6937,0.001458
18.1513,6937,0.001458
18.1606,6937,0.001458
18.1669,6939,0.001458
18.17,6938,0.001458
18.17,6938,0.001458
18.17,6941,0.001458
18.1762,6940,0.001458
18.1762,6940,0.001458
18.1825,6942,0.001458
18.1856,6946,0.001458
18.195,6950,0.001458
18.195,6950,0.001458
18.2012,6951,0.001458
18.2043,6951,0.001458
18.2074,6952,0.001458
18.2074,6952,0.001458
18.2106,6951,0.001458
18.2137,6952,0.001458
18.22,6953,0.001458
18.22,6952,0.001458
18.22,6952,0.001458
18.22,6952,0.001458
18.22,6953,0.001458
18.2231,6952,0.001458
18.229,6953,0.001458
18.2356,6953,0.001458
18.2449,6956,0.001458
18.25,6955,0.001458
18.2543,6956,0.001458
18.2574,6957,0.001458
18.2605,6960,0.001458
18.2667,6958,0.001458
18.273,6960,0.001458
18.2761,6961,0.001458
18.2917,6960,0.001458
18.294,6960,0.001458
18.294,6960,0.001458
18.294,6960,0.001458
